order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,total_amount,order_status,shipping_address,payment_method
24440,8781,2021-12-29 00:00:00,Electronics,Product_726,1,355.18,355.18,Pending,6938 Elm St,Credit Card
24441,441,2021-05-24 00:00:00,Electronics,Product_90,6,71.13,426.78,Cancelled,5778 Oak St,PayPal
24442,9743,2022-12-10 00:00:00,Garden,Product_681,6,396.23,2377.38,Shipped,6599 Elm St,PayPal
24443,3521,2020-03-05 00:00:00,Home,Product_489,1,73.5,73.5,Completed,4855 Main St,Debit Card
24444,8613,2020-07-22 00:00:00,Home,Product_106,9,407.05,3663.45,Completed,7065 Main St,Credit Card
24445,3753,2023-08-14 00:00:00,Garden,Product_305,6,488.04,2928.24,Pending,6789 Main St,Cash
24446,7271,2020-07-06 00:00:00,Electronics,Product_292,9,409.94,3689.46,Completed,1548 Pine St,PayPal
24447,7886,2023-06-20 00:00:00,Sports,Product_992,6,437.18,2623.08,Completed,6817 Maple St,Bank Transfer
24448,724,2023-10-23 00:00:00,Food,Product_731,6,165.7,994.2,Cancelled,4640 Main St,Debit Card
24449,5625,2022-11-25 00:00:00,Beauty,Product_711,9,284.76,2562.84,Processing,3128 Maple St,PayPal
24450,1147,2023-12-04 00:00:00,Clothing,Product_690,7,357.75,2504.25,Cancelled,9846 Main St,Credit Card
24451,4476,2020-06-01 00:00:00,Food,Product_630,3,190.9,572.7,Completed,3964 Elm St,Cash
24452,3730,2020-10-24 00:00:00,Food,Product_233,4,201.6,806.4,Processing,8338 Oak St,PayPal
24453,7346,2020-08-29 00:00:00,Garden,Product_630,2,492.95,985.9,Pending,4735 Elm St,PayPal
24454,6766,2023-10-18 00:00:00,Books,Product_833,6,445.5,2673.0,Shipped,2257 Oak St,Credit Card
24455,6344,2021-05-08 00:00:00,Toys,Product_983,4,211.15,844.6,Pending,9205 Main St,Bank Transfer
24456,3383,2022-04-24 00:00:00,Clothing,Product_637,8,118.85,950.8,Completed,930 Maple St,PayPal
24457,460,2021-02-11 00:00:00,Toys,Product_201,9,86.4,777.6,Shipped,9538 Elm St,Credit Card
24458,322,2023-03-30 00:00:00,Clothing,Product_527,8,133.18,1065.44,Completed,8798 Main St,Bank Transfer
24459,4417,2020-12-29 00:00:00,Home,Product_522,6,227.65,1365.9,Pending,1769 Pine St,Bank Transfer
24460,9859,2020-06-28 00:00:00,Automotive,Product_974,1,127.22,127.22,Processing,4896 Pine St,PayPal
24461,6634,2022-05-12 00:00:00,Electronics,Product_46,5,146.12,730.6,Pending,9321 Main St,Credit Card
24462,4413,2021-01-19 00:00:00,Sports,Product_755,8,372.11,2976.88,Cancelled,7393 Oak St,Cash
24463,8159,2021-01-26 00:00:00,Food,Product_172,10,320.9,3209.0,Completed,5887 Pine St,Bank Transfer
24464,3159,2021-10-02 00:00:00,Electronics,Product_497,2,382.07,764.14,Pending,4171 Elm St,PayPal
24465,2555,2022-04-28 00:00:00,Books,Product_437,6,32.96,197.76,Pending,2038 Main St,Cash
24466,2709,2020-03-14 00:00:00,Clothing,Product_132,1,315.22,315.22,Pending,4185 Maple St,PayPal
24467,8873,2020-12-09 00:00:00,Garden,Product_933,3,481.17,1443.51,Cancelled,5061 Maple St,PayPal
24468,8653,2022-07-25 00:00:00,Electronics,Product_841,6,115.62,693.72,Completed,2906 Elm St,Cash
24469,3657,2022-05-19 00:00:00,Sports,Product_784,4,64.54,258.16,Completed,8937 Maple St,Credit Card
24470,161,2021-08-06 00:00:00,Beauty,Product_103,4,403.79,1615.16,Processing,3527 Main St,Bank Transfer
24471,1601,2023-10-10 00:00:00,Sports,Product_721,8,440.54,3524.32,Completed,9552 Main St,Bank Transfer
24472,799,2023-11-02 00:00:00,Sports,Product_455,5,256.2,1281.0,Processing,5586 Maple St,Debit Card
24473,381,2020-03-24 00:00:00,Home,Product_320,1,332.61,332.61,Completed,976 Pine St,Bank Transfer
24474,6809,2023-07-19 00:00:00,Garden,Product_746,4,15.83,63.32,Processing,4961 Main St,PayPal
24475,5484,2021-12-01 00:00:00,Garden,Product_53,8,254.79,2038.32,Shipped,9133 Pine St,Debit Card
24476,7833,2022-05-19 00:00:00,Clothing,Product_879,8,342.63,2741.04,Processing,190 Main St,PayPal
24477,8549,2020-02-12 00:00:00,Books,Product_48,4,491.76,1967.04,Completed,6359 Elm St,Credit Card
24478,2354,2021-01-03 00:00:00,Food,Product_850,4,429.45,1717.8,Completed,4546 Main St,Debit Card
24479,7429,2023-08-26 00:00:00,Sports,Product_338,8,90.47,723.76,Pending,5024 Oak St,Credit Card
24480,4615,2021-01-08 00:00:00,Beauty,Product_250,9,430.78,3877.02,Shipped,663 Elm St,PayPal
24481,2363,2022-09-12 00:00:00,Automotive,Product_707,4,442.21,1768.84,Cancelled,2307 Pine St,Debit Card
24482,8644,2020-11-21 00:00:00,Food,Product_367,8,296.73,2373.84,Shipped,3974 Maple St,PayPal
24483,6136,2020-10-23 00:00:00,Beauty,Product_464,1,243.25,243.25,Processing,8691 Maple St,Debit Card
24484,102,2022-12-19 00:00:00,Books,Product_744,9,56.26,506.34,Completed,5791 Maple St,Debit Card
24485,3487,2023-10-17 00:00:00,Food,Product_85,7,246.24,1723.68,Processing,4180 Elm St,PayPal
24486,1599,2020-04-09 00:00:00,Books,Product_272,5,407.98,2039.9,Processing,8916 Pine St,PayPal
24487,572,2020-08-03 00:00:00,Beauty,Product_874,10,263.33,2633.3,Processing,2779 Main St,Cash
24488,8063,2021-09-04 00:00:00,Home,Product_115,10,192.16,1921.6,Processing,320 Elm St,Credit Card
24489,8885,2020-11-26 00:00:00,Sports,Product_603,9,269.27,2423.43,Completed,5540 Elm St,Debit Card
24490,5900,2022-11-09 00:00:00,Garden,Product_360,9,226.68,2040.12,Completed,2328 Elm St,Bank Transfer
24491,8109,2023-11-16 00:00:00,Clothing,Product_863,10,409.2,4092.0,Cancelled,4297 Maple St,PayPal
24492,7547,2021-01-12 00:00:00,Food,Product_596,4,136.93,547.72,Shipped,9545 Pine St,Credit Card
24493,6549,2020-11-20 00:00:00,Sports,Product_217,3,142.45,427.35,Cancelled,6244 Elm St,Cash
24494,4940,2023-09-18 00:00:00,Beauty,Product_502,1,156.37,156.37,Pending,9341 Maple St,Credit Card
24495,9412,2021-12-11 00:00:00,Toys,Product_832,1,52.29,52.29,Completed,4162 Pine St,Bank Transfer
24496,3926,2022-08-23 00:00:00,Clothing,Product_183,3,238.31,714.93,Cancelled,4270 Oak St,Cash
24497,8150,2020-07-17 00:00:00,Food,Product_188,8,287.89,2303.12,Shipped,6605 Oak St,Bank Transfer
24498,3486,2020-08-14 00:00:00,Clothing,Product_664,7,355.85,2490.95,Shipped,3261 Elm St,Bank Transfer
24499,2423,2021-04-08 00:00:00,Clothing,Product_758,10,269.4,2694.0,Cancelled,2562 Main St,Debit Card
24500,9822,2022-05-01 00:00:00,Automotive,Product_997,8,75.52,604.16,Cancelled,5850 Elm St,PayPal
24501,5701,2021-07-26 00:00:00,Beauty,Product_386,6,36.41,218.46,Cancelled,5633 Elm St,Bank Transfer
24502,8767,2020-06-14 00:00:00,Food,Product_826,1,326.39,326.39,Processing,1746 Maple St,Debit Card
24503,7798,2020-08-10 00:00:00,Garden,Product_139,5,106.75,533.75,Pending,8594 Pine St,Cash
24504,8680,2022-07-23 00:00:00,Beauty,Product_713,9,25.73,231.57,Pending,8934 Elm St,Cash
24505,6521,2021-06-07 00:00:00,Toys,Product_42,2,210.17,420.34,Processing,6169 Pine St,Bank Transfer
24506,6232,2020-10-09 00:00:00,Food,Product_409,9,311.59,2804.31,Completed,332 Pine St,Debit Card
24507,4507,2022-07-03 00:00:00,Beauty,Product_905,8,312.71,2501.68,Pending,965 Pine St,Bank Transfer
24508,4867,2021-05-11 00:00:00,Food,Product_214,10,140.01,1400.1,Completed,8196 Maple St,PayPal
24509,584,2020-02-13 00:00:00,Toys,Product_381,2,189.58,379.16,Completed,7082 Main St,Bank Transfer
24510,7273,2023-12-10 00:00:00,Electronics,Product_968,6,374.77,2248.62,Pending,2765 Oak St,PayPal
24511,6943,2023-10-31 00:00:00,Toys,Product_978,7,291.28,2038.96,Shipped,5746 Oak St,Cash
24512,3221,2020-12-24 00:00:00,Sports,Product_842,9,248.8,2239.2,Pending,9735 Elm St,Bank Transfer
24513,5668,2020-11-01 00:00:00,Beauty,Product_293,2,384.3,768.6,Completed,8381 Main St,Bank Transfer
24514,5331,2022-06-20 00:00:00,Food,Product_398,10,471.16,4711.6,Processing,2127 Main St,Debit Card
24515,8951,2022-06-13 00:00:00,Automotive,Product_347,3,208.02,624.06,Pending,604 Elm St,Cash
24516,7150,2020-11-05 00:00:00,Books,Product_604,8,324.2,2593.6,Processing,2002 Main St,Credit Card
24517,8633,2023-05-13 00:00:00,Sports,Product_39,8,291.65,2333.2,Processing,5887 Oak St,Credit Card
24518,4674,2020-02-06 00:00:00,Home,Product_673,10,13.59,135.9,Completed,4611 Main St,Debit Card
24519,4312,2022-01-29 00:00:00,Toys,Product_113,4,485.06,1940.24,Cancelled,8293 Elm St,Bank Transfer
24520,6324,2023-08-14 00:00:00,Beauty,Product_240,5,484.73,2423.65,Cancelled,4184 Oak St,Credit Card
24521,7959,2022-04-13 00:00:00,Clothing,Product_218,4,387.15,1548.6,Shipped,8549 Main St,Debit Card
24522,881,2020-03-07 00:00:00,Books,Product_310,10,361.39,3613.9,Completed,1064 Main St,Credit Card
24523,7317,2021-04-24 00:00:00,Food,Product_925,10,39.15,391.5,Pending,1343 Maple St,Debit Card
24524,4303,2023-09-21 00:00:00,Toys,Product_10,9,419.36,3774.24,Shipped,5275 Oak St,Debit Card
24525,9754,2023-05-17 00:00:00,Electronics,Product_847,10,260.22,2602.2,Cancelled,4221 Main St,Bank Transfer
24526,4497,2023-03-24 00:00:00,Automotive,Product_88,4,438.5,1754.0,Shipped,7412 Oak St,PayPal
24527,3064,2022-06-30 00:00:00,Home,Product_638,10,15.92,159.2,Cancelled,989 Pine St,Cash
24528,4722,2021-02-10 00:00:00,Beauty,Product_950,6,248.04,1488.24,Completed,5876 Elm St,PayPal
24529,9829,2022-01-11 00:00:00,Toys,Product_675,6,130.4,782.4,Processing,5569 Maple St,Debit Card
24530,7578,2021-05-02 00:00:00,Sports,Product_996,8,173.32,1386.56,Cancelled,2218 Maple St,Cash
24531,1149,2021-06-12 00:00:00,Books,Product_933,5,295.74,1478.7,Pending,5786 Maple St,PayPal
24532,5020,2022-05-05 00:00:00,Electronics,Product_65,9,121.1,1089.9,Pending,9085 Oak St,Debit Card
24533,6626,2022-03-15 00:00:00,Sports,Product_692,9,142.12,1279.08,Shipped,7930 Elm St,Bank Transfer
24534,8326,2023-12-29 00:00:00,Food,Product_825,1,52.12,52.12,Processing,8827 Main St,Credit Card
24535,9764,2023-12-05 00:00:00,Food,Product_755,8,186.92,1495.36,Shipped,1974 Maple St,Credit Card
24536,2664,2020-11-18 00:00:00,Food,Product_5,3,253.21,759.63,Pending,1424 Pine St,Credit Card
24537,4612,2022-04-11 00:00:00,Clothing,Product_311,10,293.76,2937.6,Cancelled,5160 Maple St,Credit Card
24538,8111,2020-01-21 00:00:00,Garden,Product_627,6,132.22,793.32,Shipped,3300 Elm St,Cash
24539,1589,2020-07-19 00:00:00,Food,Product_721,4,153.63,614.52,Processing,5629 Main St,Cash
24540,3572,2022-10-24 00:00:00,Food,Product_981,10,468.42,4684.2,Cancelled,4621 Pine St,Cash
24541,5214,2022-02-01 00:00:00,Beauty,Product_205,2,492.88,985.76,Shipped,692 Maple St,Debit Card
24542,3868,2022-09-13 00:00:00,Home,Product_180,10,440.98,4409.8,Completed,6807 Pine St,Credit Card
24543,7159,2021-08-30 00:00:00,Toys,Product_744,7,294.58,2062.06,Shipped,2425 Pine St,Credit Card
24544,5750,2021-08-19 00:00:00,Food,Product_940,6,232.45,1394.7,Shipped,6661 Oak St,Debit Card
24545,7358,2023-01-10 00:00:00,Toys,Product_417,5,271.54,1357.7,Cancelled,4207 Maple St,PayPal
24546,6466,2022-08-30 00:00:00,Home,Product_292,8,193.94,1551.52,Pending,5170 Elm St,Bank Transfer
24547,463,2021-11-19 00:00:00,Electronics,Product_850,9,147.98,1331.82,Cancelled,4368 Oak St,Debit Card
24548,7946,2021-03-03 00:00:00,Sports,Product_870,8,355.53,2844.24,Shipped,7041 Pine St,Credit Card
24549,6753,2020-03-26 00:00:00,Automotive,Product_605,3,443.18,1329.54,Processing,5698 Oak St,PayPal
24550,4329,2020-09-04 00:00:00,Toys,Product_74,5,120.03,600.15,Shipped,7971 Elm St,Debit Card
24551,4740,2020-07-11 00:00:00,Garden,Product_749,3,49.14,147.42,Completed,7690 Elm St,Debit Card
24552,3947,2022-12-11 00:00:00,Automotive,Product_126,9,318.61,2867.49,Pending,7201 Main St,Credit Card
24553,1123,2020-11-08 00:00:00,Toys,Product_146,3,425.51,1276.53,Pending,2648 Elm St,Debit Card
24554,584,2022-12-12 00:00:00,Food,Product_403,5,454.38,2271.9,Completed,843 Elm St,Credit Card
24555,5912,2022-06-06 00:00:00,Books,Product_734,4,85.31,341.24,Pending,3823 Pine St,Debit Card
24556,4949,2021-09-14 00:00:00,Food,Product_814,7,304.98,2134.86,Shipped,3689 Pine St,Bank Transfer
24557,3663,2022-06-03 00:00:00,Electronics,Product_575,2,250.42,500.84,Shipped,9493 Maple St,Debit Card
24558,7092,2022-05-24 00:00:00,Clothing,Product_721,4,375.99,1503.96,Pending,7420 Oak St,PayPal
24559,1145,2021-01-21 00:00:00,Beauty,Product_678,5,421.25,2106.25,Cancelled,8732 Main St,PayPal
24560,3022,2021-03-14 00:00:00,Home,Product_919,10,206.83,2068.3,Shipped,8142 Elm St,Debit Card
24561,4408,2023-11-08 00:00:00,Toys,Product_657,3,254.44,763.32,Pending,9686 Elm St,Bank Transfer
24562,4606,2023-10-08 00:00:00,Sports,Product_767,7,300.14,2100.98,Shipped,6010 Oak St,PayPal
24563,4874,2023-03-02 00:00:00,Clothing,Product_556,4,271.66,1086.64,Pending,6928 Elm St,PayPal
24564,4091,2021-11-12 00:00:00,Toys,Product_566,10,223.23,2232.3,Shipped,3896 Oak St,Credit Card
24565,584,2021-07-30 00:00:00,Garden,Product_230,1,244.07,244.07,Completed,5384 Pine St,Cash
24566,3868,2021-01-09 00:00:00,Sports,Product_485,6,287.22,1723.32,Pending,5433 Maple St,Credit Card
24567,4166,2021-09-09 00:00:00,Home,Product_851,3,59.53,178.59,Completed,9600 Main St,Debit Card
24568,4635,2021-08-29 00:00:00,Electronics,Product_954,9,287.83,2590.47,Shipped,9380 Oak St,Credit Card
24569,3534,2022-05-16 00:00:00,Sports,Product_427,1,93.84,93.84,Shipped,3988 Elm St,Debit Card
24570,6293,2023-08-02 00:00:00,Books,Product_970,1,66.66,66.66,Completed,7580 Main St,Cash
24571,4684,2021-01-23 00:00:00,Food,Product_798,9,269.71,2427.39,Shipped,9236 Maple St,Bank Transfer
24572,9460,2022-11-01 00:00:00,Clothing,Product_51,1,375.26,375.26,Cancelled,5614 Maple St,Cash
24573,4814,2022-02-27 00:00:00,Garden,Product_639,1,205.94,205.94,Cancelled,4270 Elm St,Credit Card
24574,1409,2023-10-20 00:00:00,Home,Product_456,1,285.79,285.79,Cancelled,5877 Maple St,PayPal
24575,2372,2023-05-07 00:00:00,Home,Product_684,2,112.37,224.74,Pending,672 Pine St,Debit Card
24576,8473,2023-11-17 00:00:00,Books,Product_766,7,356.97,2498.79,Processing,2862 Maple St,Bank Transfer
24577,4212,2020-01-26 00:00:00,Toys,Product_106,6,443.92,2663.52,Processing,2710 Oak St,Bank Transfer
24578,7040,2022-05-22 00:00:00,Home,Product_305,4,227.85,911.4,Completed,1274 Main St,Bank Transfer
24579,5178,2023-03-26 00:00:00,Sports,Product_18,1,173.29,173.29,Processing,4212 Elm St,Debit Card
24580,2656,2021-09-15 00:00:00,Beauty,Product_78,4,131.05,524.2,Completed,8981 Maple St,Debit Card
24581,8140,2023-03-08 00:00:00,Books,Product_587,3,66.22,198.66,Shipped,8714 Pine St,Credit Card
24582,7237,2023-07-12 00:00:00,Food,Product_133,4,32.99,131.96,Pending,4973 Pine St,Credit Card
24583,5836,2023-09-29 00:00:00,Books,Product_728,2,192.21,384.42,Cancelled,154 Maple St,Credit Card
24584,2282,2021-11-28 00:00:00,Toys,Product_324,10,475.48,4754.8,Processing,5353 Elm St,Credit Card
24585,9100,2022-06-04 00:00:00,Books,Product_661,3,305.39,916.17,Processing,5868 Main St,Credit Card
24586,5658,2022-01-16 00:00:00,Clothing,Product_976,5,82.55,412.75,Completed,9266 Elm St,Credit Card
24587,6996,2023-02-15 00:00:00,Electronics,Product_475,9,356.45,3208.05,Processing,1158 Pine St,Debit Card
24588,3545,2022-07-03 00:00:00,Toys,Product_551,2,438.91,877.82,Pending,6935 Pine St,Credit Card
24589,8881,2022-01-12 00:00:00,Books,Product_1,7,86.92,608.44,Shipped,149 Pine St,Credit Card
24590,883,2020-08-21 00:00:00,Sports,Product_778,7,14.77,103.39,Shipped,3396 Maple St,Credit Card
24591,6465,2022-04-24 00:00:00,Home,Product_676,1,254.86,254.86,Cancelled,6180 Main St,Debit Card
24592,4362,2021-06-02 00:00:00,Clothing,Product_957,3,403.43,1210.29,Completed,6009 Maple St,Bank Transfer
24593,4082,2021-06-29 00:00:00,Home,Product_361,8,225.91,1807.28,Processing,4294 Oak St,Credit Card
24594,827,2022-04-19 00:00:00,Toys,Product_106,7,174.01,1218.07,Pending,7804 Pine St,Cash
24595,3600,2022-12-09 00:00:00,Home,Product_939,5,142.77,713.85,Pending,8289 Elm St,Cash
24596,4381,2021-06-04 00:00:00,Home,Product_576,10,156.64,1566.4,Completed,4021 Pine St,Bank Transfer
24597,7774,2020-07-21 00:00:00,Home,Product_567,7,437.07,3059.49,Shipped,2640 Oak St,PayPal
24598,3589,2022-05-14 00:00:00,Clothing,Product_364,7,297.88,2085.16,Pending,3773 Maple St,PayPal
24599,701,2023-07-17 00:00:00,Beauty,Product_373,2,388.33,776.66,Processing,5561 Pine St,Cash
24600,2429,2021-02-28 00:00:00,Toys,Product_328,7,415.07,2905.49,Cancelled,9040 Maple St,Debit Card
24601,1320,2021-02-02 00:00:00,Electronics,Product_116,9,324.21,2917.89,Pending,2808 Oak St,Debit Card
24602,7627,2023-11-10 00:00:00,Sports,Product_789,3,492.03,1476.09,Processing,381 Oak St,Cash
24603,7915,2023-12-11 00:00:00,Clothing,Product_268,4,472.93,1891.72,Completed,7358 Pine St,Debit Card
24604,7208,2020-11-07 00:00:00,Beauty,Product_586,4,232.54,930.16,Completed,2867 Maple St,Cash
24605,313,2021-05-02 00:00:00,Automotive,Product_593,5,203.01,1015.05,Shipped,2450 Oak St,Credit Card
24606,4691,2023-07-25 00:00:00,Clothing,Product_928,5,113.33,566.65,Pending,7324 Oak St,Cash
24607,1406,2023-02-27 00:00:00,Toys,Product_717,8,154.48,1235.84,Shipped,3785 Elm St,Cash
24608,1341,2021-07-30 00:00:00,Beauty,Product_499,3,254.54,763.62,Shipped,275 Pine St,Bank Transfer
24609,8470,2023-08-17 00:00:00,Home,Product_895,3,104.33,312.99,Pending,1655 Main St,PayPal
24610,5183,2022-05-09 00:00:00,Garden,Product_813,5,320.71,1603.55,Completed,9441 Maple St,Credit Card
24611,964,2022-09-07 00:00:00,Food,Product_969,10,18.72,187.2,Completed,5292 Oak St,Debit Card
24612,2285,2023-04-10 00:00:00,Sports,Product_464,9,50.48,454.32,Processing,6467 Oak St,Bank Transfer
24613,3017,2022-01-05 00:00:00,Food,Product_876,10,179.25,1792.5,Processing,8628 Pine St,Credit Card
24614,1607,2023-05-21 00:00:00,Clothing,Product_497,9,252.14,2269.26,Shipped,449 Main St,Credit Card
24615,5793,2022-06-01 00:00:00,Garden,Product_471,3,201.83,605.49,Processing,8040 Maple St,Credit Card
24616,1339,2021-09-07 00:00:00,Automotive,Product_48,6,185.78,1114.68,Completed,9084 Main St,Cash
24617,5296,2021-12-07 00:00:00,Books,Product_987,1,84.59,84.59,Shipped,9206 Pine St,Credit Card
24618,6210,2021-06-21 00:00:00,Sports,Product_986,3,32.36,97.08,Pending,8555 Elm St,Bank Transfer
24619,4918,2023-07-02 00:00:00,Beauty,Product_971,5,76.94,384.7,Cancelled,7118 Pine St,Cash
24620,8401,2020-11-12 00:00:00,Clothing,Product_330,5,480.64,2403.2,Completed,170 Oak St,Credit Card
24621,3987,2021-10-23 00:00:00,Beauty,Product_981,5,222.6,1113.0,Pending,2171 Oak St,Cash
24622,3526,2021-03-08 00:00:00,Sports,Product_858,7,251.49,1760.43,Completed,3961 Maple St,Debit Card
24623,6783,2023-04-02 00:00:00,Electronics,Product_249,4,252.61,1010.44,Cancelled,2628 Main St,Credit Card
24624,126,2022-11-04 00:00:00,Home,Product_831,4,145.81,583.24,Processing,5585 Elm St,Bank Transfer
24625,4338,2023-02-07 00:00:00,Toys,Product_845,3,334.15,1002.45,Processing,4788 Elm St,Credit Card
24626,7708,2020-11-01 00:00:00,Sports,Product_433,5,123.59,617.95,Cancelled,3180 Oak St,PayPal
24627,2988,2021-11-14 00:00:00,Garden,Product_196,8,295.69,2365.52,Shipped,5084 Elm St,PayPal
24628,852,2022-07-27 00:00:00,Toys,Product_160,4,339.94,1359.76,Pending,8911 Oak St,PayPal
24629,3429,2023-07-31 00:00:00,Clothing,Product_211,9,220.51,1984.59,Processing,9211 Pine St,Debit Card
24630,1143,2023-05-16 00:00:00,Garden,Product_188,5,261.38,1306.9,Cancelled,9489 Main St,Credit Card
24631,9322,2021-06-08 00:00:00,Toys,Product_46,5,125.71,628.55,Processing,368 Pine St,Bank Transfer
24632,4031,2021-10-05 00:00:00,Books,Product_690,2,418.12,836.24,Completed,5135 Main St,Credit Card
24633,9864,2022-06-15 00:00:00,Books,Product_299,8,126.19,1009.52,Completed,9137 Pine St,Bank Transfer
24634,9994,2023-07-27 00:00:00,Home,Product_889,6,457.23,2743.38,Cancelled,772 Oak St,Bank Transfer
24635,3676,2021-10-13 00:00:00,Automotive,Product_632,9,479.26,4313.34,Shipped,153 Maple St,Bank Transfer
24636,965,2021-01-01 00:00:00,Garden,Product_116,2,265.23,530.46,Shipped,1903 Pine St,Debit Card
24637,4107,2020-01-27 00:00:00,Toys,Product_269,3,491.31,1473.93,Shipped,9951 Main St,Credit Card
24638,2176,2022-05-01 00:00:00,Beauty,Product_765,2,302.51,605.02,Processing,4782 Pine St,Bank Transfer
24639,2397,2023-10-30 00:00:00,Automotive,Product_69,6,489.82,2938.92,Processing,3529 Elm St,Debit Card
24640,2130,2020-05-13 00:00:00,Beauty,Product_444,7,143.46,1004.22,Cancelled,6929 Elm St,Debit Card
24641,1525,2020-01-16 00:00:00,Books,Product_764,3,342.58,1027.74,Pending,2128 Elm St,Credit Card
24642,565,2021-02-26 00:00:00,Clothing,Product_161,10,146.73,1467.3,Pending,3554 Pine St,Bank Transfer
24643,779,2022-07-26 00:00:00,Books,Product_888,8,224.01,1792.08,Shipped,6896 Pine St,PayPal
24644,7512,2021-05-14 00:00:00,Home,Product_37,4,333.96,1335.84,Completed,7438 Elm St,PayPal
24645,6191,2020-12-31 00:00:00,Automotive,Product_686,5,354.68,1773.4,Processing,3712 Maple St,PayPal
24646,9221,2022-08-08 00:00:00,Books,Product_582,9,177.72,1599.48,Completed,8332 Maple St,Cash
24647,5585,2022-04-03 00:00:00,Clothing,Product_852,5,253.91,1269.55,Shipped,4807 Pine St,Cash
24648,4282,2023-03-30 00:00:00,Automotive,Product_525,10,378.78,3787.8,Pending,6964 Main St,Bank Transfer
24649,5212,2022-04-06 00:00:00,Food,Product_58,7,274.24,1919.68,Shipped,2492 Oak St,Credit Card
24650,3468,2022-01-08 00:00:00,Food,Product_705,1,178.3,178.3,Processing,8763 Main St,PayPal
24651,1980,2023-06-30 00:00:00,Garden,Product_556,9,328.94,2960.46,Processing,3091 Pine St,Cash
24652,7299,2023-01-23 00:00:00,Automotive,Product_745,5,153.59,767.95,Shipped,5927 Pine St,Cash
24653,5295,2022-04-29 00:00:00,Books,Product_319,7,35.23,246.61,Processing,7053 Pine St,Credit Card
24654,2892,2021-12-26 00:00:00,Toys,Product_228,9,394.56,3551.04,Pending,8342 Main St,Cash
24655,11,2021-01-31 00:00:00,Books,Product_323,4,341.02,1364.08,Shipped,9238 Maple St,Cash
24656,6330,2020-07-31 00:00:00,Automotive,Product_601,4,276.79,1107.16,Processing,7097 Pine St,Bank Transfer
24657,7939,2022-06-26 00:00:00,Food,Product_289,9,101.39,912.51,Pending,7781 Pine St,Credit Card
24658,1249,2023-11-19 00:00:00,Clothing,Product_891,2,376.45,752.9,Completed,6023 Pine St,Debit Card
24659,1984,2022-05-19 00:00:00,Beauty,Product_325,5,65.14,325.7,Processing,2732 Main St,Debit Card
24660,8866,2023-12-31 00:00:00,Automotive,Product_87,8,209.89,1679.12,Shipped,2008 Oak St,Debit Card
24661,7708,2022-07-23 00:00:00,Books,Product_668,3,202.14,606.42,Processing,3474 Maple St,PayPal
24662,9059,2022-12-25 00:00:00,Clothing,Product_859,1,63.39,63.39,Completed,617 Elm St,PayPal
24663,2767,2020-08-17 00:00:00,Electronics,Product_738,5,83.91,419.55,Completed,9578 Elm St,Bank Transfer
24664,7115,2020-07-01 00:00:00,Electronics,Product_1,8,264.25,2114.0,Shipped,5208 Pine St,Bank Transfer
24665,5896,2023-06-01 00:00:00,Beauty,Product_274,2,91.66,183.32,Pending,7091 Elm St,Bank Transfer
24666,9427,2021-01-24 00:00:00,Automotive,Product_605,2,362.85,725.7,Pending,9190 Main St,Bank Transfer
24667,7533,2020-08-29 00:00:00,Beauty,Product_449,3,293.82,881.46,Processing,7350 Pine St,Bank Transfer
24668,4799,2022-11-15 00:00:00,Beauty,Product_251,6,429.45,2576.7,Pending,4016 Main St,Cash
24669,4805,2023-01-30 00:00:00,Beauty,Product_374,1,270.66,270.66,Processing,831 Main St,Credit Card
24670,4479,2021-06-26 00:00:00,Toys,Product_86,4,350.41,1401.64,Processing,2711 Pine St,Cash
24671,1198,2023-07-01 00:00:00,Garden,Product_116,5,102.29,511.45,Completed,8475 Elm St,PayPal
24672,4916,2021-01-14 00:00:00,Beauty,Product_773,5,57.87,289.35,Shipped,6500 Pine St,Cash
24673,5094,2022-11-06 00:00:00,Garden,Product_438,2,30.23,60.46,Cancelled,1965 Maple St,PayPal
24674,4716,2021-10-13 00:00:00,Sports,Product_424,10,214.23,2142.3,Processing,880 Main St,Debit Card
24675,9165,2021-11-16 00:00:00,Food,Product_368,6,283.78,1702.68,Pending,4909 Maple St,Cash
24676,98,2020-12-05 00:00:00,Electronics,Product_89,5,346.89,1734.45,Pending,4118 Main St,Credit Card
24677,7091,2021-11-07 00:00:00,Garden,Product_148,10,243.19,2431.9,Processing,4519 Oak St,PayPal
24678,9279,2020-02-26 00:00:00,Toys,Product_131,1,484.37,484.37,Processing,6385 Oak St,Debit Card
24679,519,2020-11-25 00:00:00,Automotive,Product_424,7,159.52,1116.64,Processing,1837 Maple St,Debit Card
24680,682,2021-09-15 00:00:00,Beauty,Product_241,3,257.65,772.95,Completed,5337 Elm St,Credit Card
24681,8183,2023-08-20 00:00:00,Books,Product_455,7,311.62,2181.34,Completed,9295 Pine St,Credit Card
24682,4738,2023-01-31 00:00:00,Electronics,Product_352,3,395.3,1185.9,Completed,4509 Main St,Debit Card
24683,9855,2023-05-16 00:00:00,Toys,Product_511,2,25.88,51.76,Shipped,6984 Oak St,Cash
24684,7102,2022-09-12 00:00:00,Toys,Product_934,3,185.04,555.12,Cancelled,5455 Pine St,PayPal
24685,2887,2021-09-30 00:00:00,Toys,Product_882,5,106.6,533.0,Processing,1241 Main St,PayPal
